id,price
0,77.884
1,37.114
2,34.912
3,42.334
4,27.088
5,28.77
6,16.944
7,21.304
8,29.398
9,53.05
10,28.344
11,26.756
12,18.372
13,20.052
14,61.236
15,31.848
16,72.964
17,26.346
18,22.85
19,37.282
20,16.77
21,14.248
22,25.572
23,11.362
24,56.872
25,26.148
26,27.18
27,42.494
28,26.412
29,51.132
30,32.692
31,97.432
32,16.8
33,59.18
34,18.978
35,45.114
36,30.076
37,46.558
38,20.5
39,21.712
40,23.986
41,62.89
42,40.15
43,50.842
44,16.604
45,20.36
46,37.242
47,37.634
48,29.88
49,37.566
50,32.414
51,24.412
52,27.868
53,15.302
54,26.462
55,31.282
56,102.71
57,15.95
58,37.016
59,22.946
60,51.146
61,30.674
62,15.956
63,45.428
64,29.318
65,20.718
66,25.306
67,38.542
68,16.538
69,76.368
70,21.344
71,14.102
72,18.132
73,15.69
74,19.784
75,47.584
76,39.612
77,24.704
78,38.668
79,32.058
80,23.392
81,14.062
82,13.73
83,28.606
84,39.634
85,30.094
86,52.178
87,32.592
88,17.44
89,19.686
90,28.054
91,46.188
92,24.264
93,41.56
94,22.524
95,34.362
96,26.416
97,37.262
98,16.842
99,33.918
100,32.35
101,69.386
102,25.886
103,31.696
104,28.684
105,24.304
106,27.442
107,36.146
108,30.09
109,22.398
110,24.634
111,18.398
112,34.97
113,41.102
114,29.042
115,51.782
116,14.152
117,36.436
118,22.12
119,32.776
120,44.076
121,60.026
122,22.858
123,45.998
124,56.762
125,27.186
126,23.438
127,26.75
128,21.916
129,26.68
130,28.77
131,23.32
132,21.724
133,22.404
134,35.086
135,18.664
136,15.946
137,80.912
138,9.634
139,61.728
140,93.146
141,15.426
142,36.674
143,27.23
144,48.77
145,19.118
146,17.196
147,17.512
148,16.298
149,38.76
150,31.052
151,37.3
152,17.758
153,22.726
154,35.206
155,44.344
156,27.862
157,42.956
158,17.356
159,31.142
160,26.674
161,18.956
162,36.104
163,37.494
164,27.802
165,98.144
166,24.646
167,44.352
168,34.258
169,28.748
170,25.846
171,46.656
172,49.106
173,54.196
174,30.626
175,14.868
176,33.234
177,43.524
178,11.5
179,66.704
180,24.612
181,25.692
182,46.442
183,20.436
184,40.626
185,28.298
186,44.902
187,26.212
188,16.864
189,25.442
190,30.066
191,22.382
192,35.024
193,28.598
194,27.176
195,25.616
196,49.194
197,44.118
198,17.288
199,29.272
200,68.898
201,18.716
202,24.752
203,23.26
204,42.658
205,19.16
206,52.626
207,29.828
208,11.926
209,27.82
210,35.63
211,22.138
212,24.926
213,41.892
214,30.932
215,62.978
216,28.466
217,35.106
218,19.484
219,37.048
220,81.112
221,18.858
222,20.77
223,27.03
224,59.246
225,25.444
226,25.706
227,17.196
228,24.91
229,23.082
230,17.302
231,107.298
232,31.214
233,37.124
234,34.554
235,11.968
236,32.086
237,33.682
238,21.282
239,44.482
240,28.716
241,12.638
242,66.934
243,27.94
244,24.374
245,18.272
246,15.986
247,45.182
248,340.144
249,51.89
250,27.81
251,16.066
252,37.568
253,41.618
254,22.026
255,21.998
256,18.36
257,32.3
258,30.184
259,35.42
260,28.02
261,25.428
262,36.24
263,20.944
264,35.776
265,28.056
266,51.578
267,17.716
268,42.102
269,17.974
270,33.202
271,113.034
272,35.454
273,14.204
274,29.074
275,24.292
276,18.214
277,41.924
278,19.34
279,28.516
280,34.726
281,64.156
282,29.764
283,18.928
284,45.304
285,37.416
286,20.174
287,102.6
288,25.108
289,42.164
290,16.946
291,33.224
292,23.152
293,37.376
294,42.732
295,29.492
296,35.77
297,40.306
298,31.798
299,31.066
300,44.53
301,41.668
302,44.106
303,19.842
304,32.926
305,12.602
306,41.62
307,19.198
308,21.04
309,14.18
310,60.036
311,28.572
312,25.558
313,78.688
314,23.492
315,48.104
316,19.53
317,30.652
318,26.528
319,38.5
320,20.878
321,30.794
322,43.98
323,23.558
324,21.422
325,17.242
326,44.982
327,220.802
328,106.132
329,24.936
330,27.786
331,25.604
332,57.054
333,30.012
334,41.736
335,138.956
336,103.72
337,13.336
338,23.582
339,17.186
340,25.968
341,36.604
342,52.888
343,23.63
344,18.472
345,30.416
346,49.92
347,59.62
348,32.664
349,53.554
350,15.288
351,31.026
352,55.634
353,16.228
354,18.552
355,34.026
356,16.66
357,23.094
358,37.892
359,21.574
360,27.222
361,14.944
362,53.818
363,14.03
364,14.604
365,26.992
366,27.452
367,13.112
368,30.476
369,28.986
370,21.434
371,18.022
372,64.644
373,78.516
374,17.914
375,21.096
376,56.56
377,32.132
378,10.458
379,25.702
380,20.846
381,30.802
382,71.62
383,35.06
384,35.444
385,28.35
386,24.874
387,65.622
388,41.656
389,16.458
390,19.408
391,20.83
392,20.74
393,35.856
394,53.226
395,21.646
396,19.98
397,21.766
398,23.53
399,19.124
400,86.904
401,16.988
402,14.336
403,52.028
404,57.748
405,44.032
406,30.654
407,39.446
408,35.522
409,31.55
410,26.536
411,19.748
412,26.158
413,30.424
414,14.702
415,106.06
416,26.604
417,14.298
418,47.126
419,41.772
420,26.076
421,25.99
422,40.946
423,59.532
424,29.356
425,37.092
426,74.706
427,26.714
428,49.948
429,44.366
430,16.51
431,19.128
432,37.678
433,21.178
434,15.726
435,40.148
436,18.338
437,24.066
438,48.788
439,29.572
440,15.366
441,44.522
442,36.664
443,24.906
444,32.304
445,35.896
446,32.946
447,56.414
448,28.028
449,26.746
450,44.112
451,13.388
452,56.258
453,43.5
454,29.098
455,20.548
456,37.76
457,16.168
458,42.802
459,68.376
460,14.638
461,32.614
462,55.1
463,31.438
464,27.118
465,40.006
466,41.01
467,32.834
468,40.614
469,30.872
470,41.584
471,44.078
472,51.72
473,132.438
474,110.61
475,19.738
476,26.276
477,49.998
478,33.048
479,65.162
480,24.746
481,21.892
482,22.624
483,34.744
484,16.816
485,23.024
486,15.24
487,45.394
488,27.35
489,31.082
490,44.136
491,31.724
492,59.376
493,21.966
494,34.33
495,24.702
496,50.608
497,49.274
498,28.926
499,61.464
500,50.006
501,8.646
502,25.822
503,150.958
504,53.512
505,31.116
506,26.2
507,40.21
508,26.7
509,12.23
510,61.7
511,18.708
512,39.96
513,27.982
514,22.366
515,34.402
516,49.382
517,35.532
518,19.16
519,23.734
520,25.75
521,33.602
522,16.728
523,15.584
524,15.198
525,104.07
526,32.318
527,14.872
528,11.13
529,11.708
530,27.882
531,28.398
532,21.888
533,13.1
534,26.462
535,86.606
536,25.596
537,35.982
538,20.622
539,93.62
540,57.538
541,15.904
542,13.43
543,14.87
544,29.442
545,56.318
546,33.072
547,48.85
548,36.918
549,30.212
550,26.606
551,43.52
552,30.172
553,20.32
554,47.578
555,32.63
556,11.898
557,57.698
558,34.78
559,21.83
560,27.046
561,23.108
562,164.818
563,42.138
564,34.022
565,21.566
566,23.44
567,21.458
568,26.118
569,43.388
570,55.786
571,27.424
572,27.522
573,28.518
574,22.71
575,31.338
576,37.33
577,21.216
578,54.172
579,30.866
580,17.698
581,19.294
582,51.03
583,20.748
584,29.112
585,32.632
586,61.192
587,13.94
588,59.592
589,21.526
590,14.09
591,16.768
592,23.494
593,65.516
594,27.428
595,21.496
596,50.034
597,12.702
598,17.804
599,26.97
600,134.064
601,11.81
602,31.882
603,15.732
604,22.716
605,21.446
606,14.32
607,31.364
608,37.53
609,21.61
610,31.406
611,51.302
612,19.382
613,41.724
614,53.216
615,42.59
616,27.344
617,27.344
618,15.894
619,37.436
620,49.848
621,41.308
622,25.282
623,24.612
624,17.362
625,60.51
626,20.556
627,44.242
628,28.124
629,40.772
630,41.846
631,16.362
632,23.274
633,48.338
634,19.026
635,24.414
636,43.686
637,24.16
638,50.574
639,21.202
640,22.72
641,33.188
642,50.676
643,157.314
644,15.956
645,26.932
646,50.39
647,91.728
648,27.362
649,22.942
650,56.214
651,19.99
652,23.53
653,40.91
654,27.762
655,20.58
656,15.054
657,26.052
658,31.592
659,11.634
660,33.694
661,16.5
662,46.62
663,23.146
664,17.876
665,82.202
666,22.094
667,18.66
668,47.568
669,28.342
670,44.702
671,19.99
672,52.622
673,50.574
674,31.186
675,30.772
676,38.384
677,27.732
678,14.754
679,25.752
680,15.056
681,13.438
682,24.112
683,99.03
684,18.9
685,29.948
686,50.012
687,38.248
688,28.058
689,64.906
690,154.734
691,27.96
692,24.052
693,51.052
694,35.416
695,24.196
696,37.962
697,58.752
698,13.268
699,24.83
700,143.378
701,41.332
702,17.21
703,16.87
704,33.332
705,30.51
706,21.338
707,148.788
708,37.758
709,34.964
710,28.254
711,16.206
712,30.784
713,29.894
714,16.752
715,28.218
716,42.714
717,16.354
718,48.564
719,40.808
720,13.622
721,20.35
722,29.276
723,16.27
724,31.428
725,28.004
726,19.114
727,31.78
728,28.882
729,38.35
730,38.294
731,36.8
732,46.92
733,37.15
734,26.21
735,36.222
736,23.382
737,40.12
738,28.33
739,41.83
740,44.564
741,46.838
742,18.894
743,22.87
744,24.734
745,16.908
746,32.234
