id,price
0,87.461
1,48.65
2,37.396
3,45.652
4,26.981
5,28.856
6,16.777
7,13.06
8,26.532
9,51.979
10,25.673
11,37.213
12,18.217
13,20.694
14,49.055
15,27.772
16,73.655
17,34.637
18,20.026
19,33.151
20,18.397
21,14.676
22,33.807
23,12.811
24,51.167
25,26.947
26,38.829
27,39.527
28,22.948
29,45.412
30,32.896
31,106.062
32,14.605
33,61.993
34,17.077
35,51.346
36,17.122
37,51.42
38,14.003
39,22.206
40,26.871
41,58.055
42,49.482
43,39.967
44,18.299
45,44.041
46,38.565
47,27.988
48,38.784
49,40.818
50,16.493
51,24.408
52,42.19
53,15.17
54,25.099
55,31.315
56,93.482
57,14.715
58,53.293
59,24.716
60,56.59
61,31.463
62,17.008
63,65.864
64,28.736
65,32.223
66,22.92
67,40.581
68,16.593
69,67.719
70,18.748
71,9.817
72,18.289
73,15.434
74,20.547
75,42.359
76,35.763
77,24.772
78,42.723
79,33.875
80,24.149
81,14.282
82,13.167
83,26.593
84,30.675
85,21.751
86,44.708
87,24.505
88,15.139
89,22.136
90,21.947
91,57.774
92,26.903
93,39.761
94,17.47
95,45.763
96,19.514
97,31.693
98,18.531
99,21.25
100,30.484
101,43.248
102,26.766
103,28.258
104,27.92
105,23.228
106,35.573
107,45.69
108,28.184
109,24.617
110,18.23
111,21.097
112,25.606
113,22.906
114,10.817
115,42.9
116,13.333
117,44.911
118,28.756
119,26.746
120,29.538
121,44.735
122,25.204
123,39.06
124,54.474
125,26.447
126,13.331
127,23.137
128,20.894
129,27.348
130,15.92
131,18.645
132,24.581
133,14.328
134,26.411
135,19.324
136,16.249
137,117.98
138,10.357
139,46.501
140,80.069
141,14.233
142,29.097
143,24.289
144,36.02
145,18.191
146,19.188
147,15.794
148,20.126
149,42.439
150,25.317
151,30.413
152,18.016
153,13.343
154,29.628
155,42.732
156,29.156
157,38.242
158,12.068
159,23.071
160,33.048
161,16.271
162,38.292
163,48.91
164,24.391
165,99.505
166,28.791
167,50.977
168,35.934
169,25.299
170,31.405
171,38.39
172,52.301
173,55.366
174,27.029
175,14.975
176,30.378
177,29.415
178,11.506
179,65.657
180,19.981
181,27.445
182,42.452
183,19.238
184,35.243
185,29.022
186,39.776
187,28.373
188,16.507
189,18.542
190,33.658
191,20.717
192,38.039
193,34.639
194,32.413
195,34.12
196,48.833
197,56.433
198,18.962
199,36.951
200,60.269
201,17.984
202,27.963
203,17.71
204,52.565
205,19.38
206,57.276
207,28.779
208,11.925
209,22.801
210,36.559
211,13.666
212,17.828
213,46.011
214,27.53
215,49.236
216,21.762
217,33.226
218,20.094
219,34.818
220,71.976
221,23.338
222,30.352
223,21.716
224,77.211
225,21.081
226,27.558
227,16.144
228,21.4
229,28.818
230,17.789
231,88.584
232,28.02
233,36.486
234,35.598
235,11.041
236,26.896
237,29.769
238,17.368
239,74.858
240,23.325
241,12.503
242,66.522
243,30.807
244,25.286
245,18.392
246,16.975
247,25.917
248,220.047
249,56.941
250,28.067
251,15.6
252,47.205
253,33.987
254,28.735
255,19.117
256,18.316
257,40.454
258,28.818
259,33.066
260,28.597
261,22.719
262,22.058
263,22.238
264,51.867
265,28.95
266,72.219
267,14.815
268,44.567
269,17.798
270,28.224
271,146.753
272,31.061
273,13.0
274,28.886
275,27.572
276,19.251
277,39.038
278,15.908
279,21.593
280,24.4
281,43.091
282,57.613
283,22.054
284,40.197
285,31.231
286,21.363
287,85.478
288,27.948
289,25.221
290,25.476
291,60.347
292,22.043
293,38.443
294,66.209
295,28.754
296,26.699
297,43.507
298,30.436
299,18.209
300,42.516
301,36.306
302,48.509
303,18.885
304,39.419
305,12.581
306,40.967
307,17.242
308,21.145
309,13.124
310,57.844
311,26.473
312,32.579
313,79.568
314,26.222
315,44.71
316,21.185
317,29.681
318,32.534
319,37.168
320,18.73
321,28.481
322,47.077
323,14.957
324,15.365
325,17.813
326,55.374
327,252.286
328,113.234
329,22.268
330,37.279
331,19.547
332,38.373
333,35.717
334,39.077
335,136.387
336,112.566
337,13.373
338,22.382
339,14.362
340,20.684
341,31.13
342,54.079
343,24.966
344,17.818
345,29.884
346,46.248
347,63.563
348,26.059
349,83.823
350,18.611
351,32.117
352,64.024
353,13.605
354,18.646
355,32.437
356,16.645
357,25.034
358,34.262
359,20.243
360,22.281
361,17.451
362,57.027
363,13.73
364,16.034
365,29.476
366,35.566
367,14.014
368,32.701
369,28.372
370,19.81
371,19.619
372,47.183
373,91.275
374,18.492
375,20.991
376,52.648
377,24.174
378,9.965
379,24.615
380,18.33
381,46.642
382,74.368
383,38.713
384,34.072
385,26.817
386,19.35
387,58.819
388,33.205
389,17.879
390,18.601
391,21.323
392,18.44
393,32.779
394,82.049
395,18.633
396,17.817
397,21.698
398,20.45
399,17.812
400,85.261
401,18.48
402,16.356
403,40.907
404,67.858
405,38.193
406,31.605
407,29.54
408,33.772
409,55.322
410,33.857
411,12.974
412,25.772
413,33.36
414,16.44
415,77.548
416,22.706
417,16.952
418,33.121
419,46.57
420,25.592
421,26.267
422,45.137
423,47.983
424,39.715
425,31.754
426,67.653
427,25.158
428,54.75
429,39.545
430,16.485
431,22.815
432,30.713
433,18.067
434,17.932
435,44.155
436,19.764
437,21.288
438,42.852
439,25.956
440,15.173
441,50.101
442,32.267
443,23.699
444,26.353
445,35.584
446,25.43
447,57.364
448,24.82
449,26.878
450,44.285
451,12.979
452,84.822
453,48.395
454,25.445
455,25.517
456,42.885
457,16.499
458,47.241
459,137.503
460,14.619
461,34.809
462,49.469
463,33.186
464,31.24
465,61.224
466,41.829
467,35.025
468,43.083
469,37.627
470,44.918
471,38.405
472,26.988
473,123.961
474,120.99
475,17.835
476,25.941
477,50.914
478,31.761
479,75.407
480,29.473
481,21.391
482,21.801
483,27.522
484,17.479
