id,price
0,137.8489950667422
1,41.03124536965408
2,45.474288201859686
3,44.53600944885194
4,22.587035289438248
5,19.891837176152855
6,20.29323671814223
7,31.681834363068525
8,28.377027568479832
9,34.81512178522713
10,33.390475967194796
11,34.08116015747876
12,19.056313664637912
13,22.404972452838393
14,38.66193170700046
15,26.640377620551714
16,39.92339705761339
17,26.372172943831117
18,25.212982646015835
19,30.903457896666986
20,18.88090799946991
21,15.868456698252373
22,34.32331045837964
23,27.69406011779109
24,39.83120678139414
25,26.407064582378293
26,32.04754360649825
27,33.65804126354845
28,18.398410864097176
29,57.411205617298045
30,27.6324837050646
31,122.52887376317315
32,21.686207472158056
33,47.93967760549272
34,10.853929943202864
35,54.26625393996115
36,30.450045185055373
37,39.57456485595954
38,25.768777436274835
39,32.26258830916338
40,18.97818948142095
41,61.84185156227077
42,48.63045647773241
43,52.530370474882325
44,17.090379836518757
45,17.978963594758753
46,24.44397385337777
47,29.582993950687886
48,27.746916011844046
49,57.17101574173901
50,27.530542363497723
51,35.167254688686846
52,23.89599537000425
53,15.873151664977975
54,29.086769098327785
55,26.284677047223333
56,161.04618588280968
57,19.849765208375093
58,34.643308480102085
59,20.93867579722482
60,68.20442463826805
61,39.99220304144417
62,32.92251574002664
63,99.90187150935246
64,40.44029648914871
65,29.713100417332402
66,27.25723202324265
67,42.17059518956108
68,14.57916257361587
69,80.95736247676027
70,16.9331795581909
71,25.494555570960255
72,24.820568067218833
73,20.968992788266252
74,32.29244304852502
75,46.63917914072518
76,44.37845364324306
77,24.790681834327607
78,50.887224858608015
79,34.71993647779472
80,20.65336248862637
81,22.561082761222057
82,17.633730860413543
83,50.16580034029959
84,30.90852979596512
85,23.24567372027747
86,40.38746321162332
87,18.909824139364673
88,17.21640226310516
89,31.344391269077033
90,27.686053423645003
91,52.80305559416693
92,18.66812915406106
93,46.24319737021823
94,18.28146816973212
95,31.710256943309226
96,23.440696667388416
97,35.00486532424821
98,12.830626477574521
99,26.377885467698054
100,31.602457945806627
101,48.64108560365284
102,33.68183640812554
103,48.94455946838723
104,28.435868126837956
105,20.089778708848264
106,39.366957590065276
107,32.22794371150153
108,34.81558055039953
109,34.70437270291402
110,18.807028468983486
111,25.157365130767655
112,19.352711910714138
113,37.65538423461499
114,28.284213499888246
115,31.20564306708084
116,35.747273995909616
117,34.83918620733923
118,26.55834355760842
119,29.80899932764568
120,37.47080258961761
121,60.411633441578594
122,20.994063772263583
123,36.18922043341481
124,60.24420477431975
125,35.359034101767456
126,32.53964172110094
127,30.734806430550137
128,35.92474071922406
129,24.754944572951874
130,20.846813345914466
131,21.529397637221525
132,23.827675250662693
133,23.816152881310586
134,30.501962079980466
135,19.955252677707517
136,24.31144115419282
137,65.49091087905826
138,13.729095191720132
139,51.264902330470896
140,113.0562860167744
141,13.853322557336599
142,64.63823450141582
143,23.38850128914471
144,66.05334459855918
145,11.307580301725466
146,15.339190528072447
147,15.246318904355135
148,20.30619432633215
149,24.32667208588068
150,26.025576385934656
151,28.629072327830535
152,12.24829610313281
153,25.214182780490237
154,28.614432421376463
155,40.78614523582061
156,34.428585028026205
157,40.95676525050817
158,24.69444245989955
159,24.36475871812911
160,29.52028864844632
161,21.41711823997796
162,49.59211284637105
163,35.97194830921632
164,25.866707603776472
165,132.66248317555937
166,39.64558845173415
167,27.643329668637794
168,34.67061820026717
169,21.186786717271893
170,20.652878308902878
171,47.89062747459522
172,36.36573417261887
173,37.271788194413695
174,36.0573503520563
175,15.873151664977975
176,28.50708491185032
177,35.82093677381186
178,16.023334841810637
179,39.141645568252216
180,21.670456219688216
181,24.318601338721
182,38.400070311381135
183,19.8280670835137
184,42.313352242976386
185,39.02094569573381
186,34.63922164716038
187,37.416840313768006
188,15.107843417435078
189,19.34882196182886
190,36.512101898758466
191,33.33431790263869
192,31.337034818758035
193,42.508462035209945
194,29.70981596004799
195,47.84439161504236
196,53.04316992293327
197,33.38907949953419
198,32.02680798314421
199,28.962410123581492
200,70.6287000047133
201,18.46067421383047
202,25.843429440554488
203,18.242256873671717
204,38.951446267435074
205,29.654206197235816
206,40.103833480442724
207,24.47150821179277
208,17.359604280585117
209,25.61625491200532
210,24.356482217605905
211,24.813277980677878
212,32.10257578198156
213,36.747049100161064
214,33.2163252967101
215,60.85802331445416
216,27.722064307991392
217,36.94696444971313
218,21.990761600369353
219,25.522645326944115
